Date,index,FX,GDP,CPI,RFR,UR,BOP,GFCF
07/04/15,44987.87109,14.91728,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
08/04/15,44980.55859,14.91057,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
09/04/15,44913.26953,15.07555,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
10/04/15,44882.01172,15.22204,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
13/04/15,44994.55859,15.3848,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
14/04/15,45004.51953,15.26144,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
15/04/15,45262.94141,15.2695,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
16/04/15,45480.23047,15.169,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
17/04/15,45012.37109,15.32674,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
20/04/15,45077.80859,15.4591,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
21/04/15,45296.91016,15.43321,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
22/04/15,45232.03906,15.44824,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
23/04/15,45418.82813,15.33725,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
24/04/15,45773.30859,15.36279,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
27/04/15,45512.37891,15.35958,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
28/04/15,45338.35938,15.261,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
29/04/15,44942.23047,15.23215,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
30/04/15,44582.39063,15.34266,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
01/05/15,44582.39063,15.54885,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
04/05/15,45238.46875,15.45985,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
05/05/15,45091.32813,15.35251,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
06/05/15,44853.26172,15.35365,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
07/05/15,44768.80078,15.29695,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
08/05/15,45125.94922,15.11642,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
11/05/15,45179.96875,15.3331,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
12/05/15,44950.48828,15.32093,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
13/05/15,45038.14063,15.26545,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
14/05/15,45271.46094,15.09153,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
15/05/15,45332.80078,15.00056,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
18/05/15,45408.33984,15.093,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
19/05/15,45311.75,15.1965,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
20/05/15,45283.46875,15.1925,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
21/05/15,45097.39063,15.2215,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
22/05/15,44874.03906,15.24682,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
25/05/15,44852.28906,15.25825,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
26/05/15,44401.39844,15.28196,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
27/05/15,44682.58984,15.29296,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
28/05/15,44807.30859,15.31132,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
29/05/15,44703.62109,15.37366,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
01/06/15,44760.10156,15.47577,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
02/06/15,44931.48047,15.43225,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
03/06/15,44732.71875,15.52275,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
04/06/15,44561.10938,15.53695,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
05/06/15,44561.94141,15.70424,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
08/06/15,44544.05078,15.63151,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
09/06/15,44519.21094,15.57335,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
10/06/15,44578.28125,15.47389,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
11/06/15,44624.73828,15.3635,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
12/06/15,44692.5,15.39551,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
15/06/15,44395.76172,15.43729,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
16/06/15,44722.28125,15.388,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
17/06/15,44792.03906,15.25594,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
18/06/15,45120.78906,15.33138,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
19/06/15,44973.41016,15.3413,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
22/06/15,45224.98047,15.34518,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
23/06/15,45454.14844,15.39515,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
24/06/15,45424.94141,15.50675,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
25/06/15,45377.12109,15.4903,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
26/06/15,45566.32813,15.55,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
29/06/15,44710.35156,15.68342,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
30/06/15,45053.69922,15.71139,1.213193516,12.41749,3.5,4.363915,-2.945865,5.175874195
01/07/15,44928.51953,15.77486,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
02/07/15,45175.57813,15.66995,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
03/07/15,45065.46875,15.71566,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
06/07/15,44794.01172,15.7205,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
07/07/15,45017.75,15.80537,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
08/07/15,44497.73828,15.84012,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
09/07/15,44564.32031,15.80321,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
10/07/15,44915.98047,15.70048,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
13/07/15,44990.39063,15.7323,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
14/07/15,45136.69141,15.661,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
15/07/15,45107.12891,15.796,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
16/07/15,45344.89844,15.82575,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
17/07/15,45325.37891,15.92083,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
20/07/15,45567.98828,16.002399,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
21/07/15,45401.23047,16.0112,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
22/07/15,44670.42188,16.107,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
23/07/15,44836.32813,16.20598,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
24/07/15,44249.48828,16.264,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
27/07/15,43713.71875,16.292999,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
28/07/15,44222.96875,16.27902,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
29/07/15,44471.28906,16.282681,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
30/07/15,44373.30859,16.259911,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
31/07/15,44752.92969,16.10494,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
03/08/15,44903.94922,16.176559,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
04/08/15,45177.98047,16.291321,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
05/08/15,44937.60938,16.359909,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
06/08/15,44921.21875,16.319889,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
07/08/15,44862.14063,16.150999,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
10/08/15,45320.69141,16.17065,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
11/08/15,44379.78906,16.307249,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
12/08/15,44032.37891,16.25066,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
13/08/15,43870.53125,16.39896,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
14/08/15,43746.71875,16.364241,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
17/08/15,43953.48047,16.431141,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
18/08/15,43872.12109,16.417,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
19/08/15,43473.73828,16.598,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
20/08/15,43036.58984,16.78825,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
21/08/15,42163.82031,16.979879,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
24/08/15,41471.46875,17.16433,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
25/08/15,42010.89063,17.27458,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
26/08/15,42323.03906,17.02919,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
27/08/15,43452.35938,16.872419,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
28/08/15,43290.85938,16.74732,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
31/08/15,43721.96094,16.74478,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
01/09/15,42911.51172,16.954,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
02/09/15,42969.92969,16.858629,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
03/09/15,43283.46875,16.80224,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
04/09/15,42742.85938,16.93214,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
07/09/15,42756.26172,16.964951,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
08/09/15,43083.94141,16.82202,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
09/09/15,42754.67969,16.95454,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
10/09/15,42888.51172,16.750851,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
11/09/15,42780.73047,16.82831,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
14/09/15,42827.35156,16.719999,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
15/09/15,43269.62109,16.694151,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
16/09/15,43269.62109,16.533091,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
17/09/15,43790.92969,16.589649,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
18/09/15,43565.05078,16.645229,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
21/09/15,43618.14063,16.650419,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
22/09/15,43232.05859,16.899,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
23/09/15,43042.35938,17.11268,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
24/09/15,42596.55859,16.86685,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
25/09/15,42435.23047,16.962219,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
28/09/15,41893.51172,17.08234,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
29/09/15,42121.51172,17.010139,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
30/09/15,42632.53906,16.913639,1.16870933,12.41749,3.5,4.363915,-3.039603,9.293492903
01/10/15,42695.73828,16.905821,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
02/10/15,42735.14844,16.745279,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
05/10/15,43566.32031,16.766859,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
06/10/15,43561.42188,16.64521,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
07/10/15,43832.03125,16.638,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
08/10/15,44076.94141,16.457649,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
09/10/15,44375.62109,16.40884,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
12/10/15,44314.25,16.463051,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
13/10/15,44318.19141,16.64212,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
14/10/15,44064.42969,16.43244,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
15/10/15,44087.58984,16.380211,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
16/10/15,44364.16016,16.40176,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
19/10/15,44523.01172,16.475771,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
20/10/15,44653.85938,16.56422,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
21/10/15,44426.07031,16.65,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
22/10/15,44627.96875,16.51013,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
23/10/15,45010.23828,16.572109,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
26/10/15,45036.51953,16.519501,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
27/10/15,44698.01172,16.54855,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
28/10/15,44741.67969,16.637791,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
29/10/15,44634.80859,16.618311,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
30/10/15,44542.76172,16.479151,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
02/11/15,44542.76172,16.43948,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
03/11/15,45354.58984,16.3948,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
04/11/15,45373.17188,16.551649,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
05/11/15,45195.64844,16.59663,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
06/11/15,45243.85156,16.77989,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
09/11/15,44479.23047,16.75951,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
10/11/15,44359.89063,16.755051,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
11/11/15,44347.91016,16.723,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
12/11/15,44120.51953,16.743999,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
13/11/15,43617.73047,16.672501,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
16/11/15,43617.73047,16.76545,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
17/11/15,44184.64844,16.716749,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
18/11/15,44505.58984,16.725071,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
19/11/15,44620.60156,16.630301,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
20/11/15,44895.01953,16.517799,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
23/11/15,44779.14063,16.553579,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
24/11/15,44576.23047,16.52355,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
25/11/15,44138.75,16.50304,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
26/11/15,44374.51953,16.56255,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
27/11/15,44247.98047,16.61804,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
30/11/15,43418.55078,16.5632,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
01/12/15,43984.89844,16.516251,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
02/12/15,43417.05078,16.56076,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
03/12/15,43027.30078,16.70207,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
04/12/15,42994.23047,16.627291,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
07/12/15,42655.23828,16.884001,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
08/12/15,42236.73828,17.011,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
09/12/15,42398.05859,17.084579,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
10/12/15,42447.76953,17.20405,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
11/12/15,42000.62891,17.38517,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
14/12/15,41901.96094,17.308001,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
15/12/15,42905.19922,17.10557,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
16/12/15,43429.71875,16.998949,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
17/12/15,43503.51953,17.038441,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
18/12/15,42936.62891,17.113239,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
21/12/15,43160.60938,17.143999,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
22/12/15,43328.71875,17.190571,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
23/12/15,43579.67188,17.21991,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
24/12/15,43528.26953,17.22304,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
25/12/15,43528.26953,17.22304,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
28/12/15,43396.16016,17.219049,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
29/12/15,43391.78125,17.25555,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
30/12/15,43012.37109,17.375549,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
31/12/15,42977.5,17.26976,-0.223145551,12.41749,3.5,4.363915,-2.81671,1.340199354
01/01/16,42977.5,17.26976,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
04/01/16,42113.69922,17.288179,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
05/01/16,42041.67969,17.32546,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
06/01/16,41691.19141,17.5289,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
07/01/16,40661.57031,17.82679,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
08/01/16,40265.37109,17.926229,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
11/01/16,40706.89063,17.8911,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
12/01/16,41022.73828,17.902149,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
13/01/16,41008.78125,17.945999,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
14/01/16,41352.75,17.851,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
15/01/16,40847.69922,18.248461,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
18/01/16,40604.78906,18.193689,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
19/01/16,40809.25,18.253969,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
20/01/16,40844.41016,18.475,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
21/01/16,41166.87891,18.709,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
22/01/16,41621.30859,18.438681,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
25/01/16,41476.35156,18.614,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
26/01/16,41932.39063,18.4485,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
27/01/16,42109.89063,18.452999,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
28/01/16,42393.01953,18.34351,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
29/01/16,43630.76953,18.10545,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
01/02/16,43630.76953,18.24168,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
02/02/16,43092.48828,18.483049,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
03/02/16,43257.53906,18.19507,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
04/02/16,43751.92969,18.26614,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
05/02/16,43229.67188,18.446329,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
08/02/16,42774.85156,18.650261,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
09/02/16,42399.19141,18.78923,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
10/02/16,42535.73828,18.916,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
11/02/16,42359.26172,19.140539,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
12/02/16,42416.44141,18.90324,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
15/02/16,43205.91016,18.85099,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
16/02/16,43100.32031,18.878599,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
17/02/16,43585.23047,18.33359,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
18/02/16,43516.66016,18.296009,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
19/02/16,43375.30859,18.213751,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
22/02/16,43546.71875,18.081711,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
23/02/16,43216.57813,18.206249,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
24/02/16,42744.91016,18.17828,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
25/02/16,43434.55078,18.128,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
26/02/16,43473.37109,18.27659,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
29/02/16,43714.92969,18.138411,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
01/03/16,44214.5,17.90394,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
02/03/16,44615.75,17.84824,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
03/03/16,44742.21875,17.93775,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
04/03/16,44849.01953,17.75905,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
07/03/16,44967.16016,17.740351,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
08/03/16,44504.28906,17.920719,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
09/03/16,44492.5,17.740999,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
10/03/16,44337.03906,17.84071,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
11/03/16,44617.73828,17.69672,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
14/03/16,44691.80078,17.743999,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
15/03/16,44210.44141,17.886311,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
16/03/16,44751.39844,17.614321,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
17/03/16,45435.08984,17.33935,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
18/03/16,45482.39063,17.389259,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
21/03/16,45482.39063,17.41894,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
22/03/16,45632.28125,17.34647,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
23/03/16,45647.57031,17.576241,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
24/03/16,45647.57031,17.589041,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
25/03/16,45647.57031,17.52343,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
28/03/16,45623.48047,17.43358,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
29/03/16,45897.64844,17.32534,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
30/03/16,46191.51172,17.2654,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
31/03/16,45881.07813,17.262911,0.582999321,12.41749,6.02,3.696723,-2.631017,4.422642067
01/04/16,46062.92188,17.32902,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
04/04/16,45678.17969,17.49744,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
05/04/16,45186.01172,17.681021,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
06/04/16,45281.96875,17.625429,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
07/04/16,45052.16016,17.88015,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
08/04/16,44859.48828,17.76787,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
11/04/16,44760.53125,17.65062,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
12/04/16,45090.67188,17.475149,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
13/04/16,45411.30078,17.424999,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
14/04/16,45403.53906,17.43165,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
15/04/16,45536.51953,17.54561,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
18/04/16,45022.62891,17.409189,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
19/04/16,45780.17969,17.335831,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
20/04/16,45650.35156,17.25485,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
21/04/16,45556.64844,17.45215,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
22/04/16,45613.21094,17.463409,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
25/04/16,45581.19922,17.565001,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
26/04/16,45416.89844,17.375839,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
27/04/16,45941.51953,17.2929,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
28/04/16,45528.92969,17.257509,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
29/04/16,45784.76953,17.17201,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
02/05/16,45707.87109,17.203199,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
03/05/16,45647.82031,17.599751,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
04/05/16,45349,17.77084,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
05/05/16,45147.96875,17.874399,0.434106126,12.41749,6.02,3.696723,-3.031997,-0.36949669
